941, 224
970, 224
970, 164
974, 164
974, 224
975, 224
975, 187
1008, 187
1008, 175
1012, 175
1012, 159
1043, 159
1043, 124
945, 124
945, 111
1043, 111
1043, 94
1045, 94
1045, 70
1051, 70
1051, 64
1067, 64
1067, 59
1071, 59
1071, 19
1034, 19
1034, 14
1071, 14
1071, -2
1073, -2
1073, -31
1074, -31
1074, -101
1077, -101
1077, -103
1074, -103
1074, -108
991, -108
991, -135
966, -135
966, -151
991, -151
991, -185
901, -185
901, -127
888, -127
888, -185
835, -185
835, -180
725, -180
725, -177
483, -177
483, -116
472, -116
472, -177
460, -177
460, -160
459, -160
459, -66
452, -66
452, -32
451, -32
451, -66
450, -66
450, -160
436, -160
436, -105
379, -105
379, -160
272, -160
272, -104
234, -104
234, -160
123, -160
123, -159
103, -159
103, -102
85, -102
85, -159
65, -159
65, -120
1, -120
1, 35
22, 35
22, 60
53, 60
53, 64
22, 64
22, 65
32, 65
32, 83
77, 83
77, 89
32, 89
32, 90
40, 90
40, 102
54, 102
54, 122
61, 122
61, 136
80, 136
80, 166
93, 166
93, 180
110, 180
110, 179
110, 179
110, 94
118, 94
118, 92
110, 92
110, 76
289, 76
289, 123
279, 123
279, 167
289, 167
289, 179
367, 179
367, 118
394, 118
394, 179
407, 179
407, 112
422, 112
422, 174
430, 174
430, 177
422, 177
422, 179
423, 179
423, 180
458, 180
458, 249
537, 249
537, 124
727, 124
727, 249
822, 249
822, 98
871, 98
871, 76
888, 76
888, 98
897, 98
897, 249
941, 249
941, 224
