905, 245
864, 245
864, 234
922, 234
922, 216
864, 216
864, 194
841, 194
841, 132
864, 132
864, 96
854, 96
854, 63
733, 63
733, 81
729, 81
729, 86
733, 86
733, 96
704, 96
704, 245
685, 245
685, 132
637, 132
637, 245
634, 245
634, 88
616, 88
616, 245
293, 245
293, 225
171, 225
171, 223
256, 223
256, 199
171, 199
171, 185
107, 185
107, 171
171, 171
171, 154
101, 154
101, 114
79, 114
79, 86
22, 86
22, 85
11, 85
11, 68
9, 68
9, 59
7, 21
7, -138
28, -138
28, -230
56, -230
56, -187
69, -187
69, -230
159, -230
159, -109
286, -109
286, -113
263, -113
263, -120
286, -120
286, -125
287, -125
287, -165
286, -165
286, -230
821, -230
821, -196
777, -196
777, -188
821, -188
821, -150
898, -150
898, -134
908, -134
908, -149
913, -149
913, -134
997, -134
997, -120
1067, -120
1067, -15
1075, -15
1075, 2
1060, 2
1060, 9
1060, 17
1037, 17
1037, 20
1060, 20
1060, 26
1006, 26
1006, 41
1060, 41
1060, 59
1051, 59
1051, 134
1036, 134
1036, 144
1021, 144
1021, 151
1036, 151
1036, 156
1020, 156
1020, 172
905, 172
905, 179
875, 179
875, 185
905, 185
905, 245
