133, 189
133, 170
50, 170
50, 167
51, 167
51, 159
50, 159
50, 158
67, 158
67, 148
50, 148
50, 134
35, 134
35, 115
32, 115
32, 45
25, 45
25, 115
7, 115
7, 94
6, 94
6, -7
5, -7
5, -81
2, -81
2, -83
12, -83
12, -85
2, -85
2, -154
5, -154
5, -221
267, -221
267, -106
449, -106
449, -221
556, -221
556, -128
588, -128
588, -221
708, -221
708, -180
710, -180
763, -180
763, -147
796, -147
796, -180
829, -180
829, -110
849, -110
849, -180
967, -180
967, -221
1021, -221
1021, -179
1016, -179
1016, -167
1021, -167
1021, -111
1027, -111
1027, -54
1030, -54
1030, -111
1043, -111
1043, -99
1062, -99
1062, -68
1040, -68
1040, -63
1062, -63
1062, -50
1076, -50
1076, -48
1036, -48
1036, -47
1076, -47
1076, 23
1038, 23
1038, 41
1076, 41
1076, 58
1073, 58
1073, 72
1034, 72
1034, 74
1073, 74
1073, 118
1019, 118
1019, 135
1073, 135
1073, 150
1005, 150
1005, 174
970, 174
970, 91
958, 91
958, 42
926, 42
926, 91
925, 91
925, 174
863, 174
863, 189
788, 189
788, 98
702, 98
702, 189
696, 189
696, 104
655, 104
655, 113
658, 113
658, 115
655, 115
655, 189
133, 189
