400, 211
399, 211
399, 97
393, 97
393, 162
301, 162
301, 211
283, 211
283, 171
278, 171
278, 120
283, 120
283, 88
237, 88
237, 211
233, 211
233, 119
195, 119
195, 211
187, 211
187, 78
131, 78
131, 211
76, 211
76, 151
14, 151
14, 58
11, 58
11, 46
3, 46
3, -23
8, -23
8, -7
11, -7
11, -23
13, -23
13, -75
14, -75
14, -79
50, -79
50, -84
14, -84
14, -85
37, -85
37, -135
90, -135
90, -140
41, -140
41, -158
90, -158
90, -169
112, -169
112, -59
121, -59
121, -169
198, -169
198, -131
211, -131
211, -169
226, -169
226, -90
227, -90
227, -169
252, -169
252, -175
336, -175
336, -78
350, -78
350, -175
360, -175
360, -182
422, -182
422, -86
436, -86
436, -182
503, -182
503, -193
625, -193
625, -115
722, -115
722, -193
792, -193
792, -157
845, -157
845, -147
812, -147
812, -146
845, -146
845, -125
869, -125
869, -98
845, -98
845, -69
873, -69
873, -157
967, -157
967, -193
972, -193
972, -198
990, -198
990, -178
1033, -178
1033, -151
1028, -151
1028, -146
1033, -146
1033, -136
982, -136
982, -133
1033, -133
1033, -98
1072, -98
1072, -74
1056, -74
1056, -65
1072, -65
1072, -29
1075, -29
1075, 16
1058, 16
1058, 71
1057, 71
1057, 99
1049, 99
1049, 176
1006, 176
1006, 178
1001, 178
1001, 74
784, 74
784, 178
675, 178
675, 143
590, 143
590, 186
586, 186
586, 73
581, 73
581, 186
574, 186
574, 111
444, 111
444, 186
400, 186
400, 211
