967, 202
967, 154
982, 154
982, 202
993, 202
993, 192
1052, 192
1052, 168
993, 168
993, 145
1008, 145
1008, 136
993, 136
993, 117
936, 117
936, 99
993, 99
993, 68
1026, 68
1026, 19
1059, 19
1059, 68
1066, 68
1066, 202
1079, 202
1079, -175
1054, -175
1054, -186
1053, -186
1053, -83
1048, -83
1048, -186
922, -186
922, -190
891, -190
891, -195
826, -195
826, -104
727, -104
727, -195
418, -195
418, -166
392, -166
392, -134
366, -134
366, -166
292, -166
292, -195
243, -195
243, -83
231, -83
231, -195
163, -195
163, -107
158, -107
158, -195
153, -195
153, -161
132, -161
132, -195
108, -195
108, -122
107, -122
107, -115
35, -115
35, -111
92, -111
92, -91
35, -91
35, -81
1, -81
1, -5
6, -5
6, -1
8, -1
8, 43
7, 43
7, 70
8, 70
8, 85
6, 85
6, 102
1, 102
1, 111
32, 111
32, 121
48, 121
48, 130
57, 130
57, 139
99, 139
99, 73
122, 73
122, 139
140, 139
140, 189
414, 189
414, 116
494, 116
494, 189
523, 189
523, 191
572, 191
572, 119
638, 119
638, 191
702, 191
702, 185
784, 185
784, 190
857, 190
857, 191
784, 191
784, 191
857, 191
857, 202
967, 202
