19, 221
19, 150
11, 150
11, 13
6, 13
6, -209
188, -209
188, -156
211, -156
211, -209
226, -209
226, -138
194, -138
194, -113
226, -113
226, -107
287, -107
287, -114
332, -114
332, -157
287, -157
287, -209
294, -209
294, -204
349, -204
349, -99
393, -99
393, -100
379, -100
379, -116
393, -116
393, -204
398, -204
398, -72
399, -72
399, -204
543, -204
543, -197
543, -160
546, -160
585, -160
585, -204
623, -204
623, -127
630, -127
630, -204
638, -204
638, -122
640, -122
640, -204
698, -204
698, -141
723, -141
723, -204
748, -204
748, -173
856, -173
856, -136
1029, -136
1029, -128
1047, -128
1047, -91
1075, -91
1075, -47
1047, -47
1047, -38
1075, -38
1075, -4
1076, -4
1076, 13
1076, 18
1055, 18
1055, 21
1076, 21
1076, 29
1063, 29
1063, 32
1076, 32
1076, 49
1068, 49
1068, 110
1063, 110
1063, 125
984, 125
984, 187
976, 187
976, 145
947, 145
947, 187
931, 187
931, 189
917, 189
917, 136
897, 136
897, 189
857, 189
857, 187
877, 187
877, 183
857, 183
857, 144
778, 144
778, 189
771, 189
771, 133
754, 133
754, 153
739, 153
739, 166
754, 166
754, 189
690, 189
690, 205
569, 205
569, 210
568, 210
568, 194
463, 194
463, 210
268, 210
268, 221
227, 221
227, 122
202, 122
202, 77
195, 77
195, 26
182, 26
182, 77
175, 77
175, 34
145, 34
145, 77
130, 77
130, 122
85, 122
85, 221
19, 221
