845, 226
728, 226
728, 221
753, 221
753, 212
748, 212
748, 132
740, 132
740, 212
728, 212
728, 107
726, 107
726, 86
721, 86
721, 107
711, 107
711, 59
684, 59
684, 107
648, 107
648, 153
520, 153
520, 132
572, 132
572, 109
520, 109
520, 107
457, 107
457, 226
447, 226
447, 94
431, 94
431, 226
183, 226
183, 190
136, 190
136, 69
52, 69
52, 190
25, 190
25, 184
36, 184
36, 154
25, 154
25, 140
33, 140
33, 78
25, 78
25, 33
8, 33
8, 5
30, 5
30, 4
6, 4
6, 0
29, 0
29, -6
6, -6
6, -26
4, -26
4, -74
18, -74
18, -82
41, -82
41, -153
183, -153
183, -202
316, -202
316, -176
315, -176
315, -167
316, -167
316, -123
353, -123
353, -124
361, -124
361, -127
353, -127
353, -202
434, -202
434, -195
455, -195
455, -194
434, -194
434, -142
494, -142
494, -202
669, -202
669, -179
717, -179
717, -202
722, -202
722, -196
1042, -196
1042, -189
1071, -189
1071, -96
1025, -96
1025, -65
1071, -65
1071, -61
1078, -61
1078, -32
1078, 6
1073, 6
1073, 14
1078, 14
1078, 53
1063, 53
1063, 153
987, 153
987, 163
978, 163
978, 84
968, 84
968, 163
845, 163
845, 226
