236, 196
236, 192
249, 192
249, 127
279, 127
279, 132
291, 132
291, 127
292, 127
292, 110
249, 110
249, 92
282, 92
282, 57
406, 57
406, 92
438, 92
438, 192
441, 192
441, 126
483, 126
483, 192
499, 192
499, 64
521, 64
521, 58
548, 58
548, 43
542, 43
542, 43
548, 43
548, 42
580, 42
580, 58
603, 58
603, 64
645, 64
645, 123
664, 123
664, 127
618, 127
618, 168
664, 168
664, 187
645, 187
645, 192
680, 192
680, 159
793, 159
793, 150
763, 150
763, 138
793, 138
793, 116
827, 116
827, 52
849, 52
849, 116
870, 116
870, 77
887, 77
887, 89
969, 89
969, 77
996, 77
996, 116
1021, 116
1021, 75
1059, 75
1059, 55
1070, 55
1070, 51
1014, 51
1014, 45
1070, 45
1070, 38
1076, 38
1076, 24
1077, 24
1077, -13
1078, -13
1078, -108
1071, -108
1071, -152
1057, -152
1057, -174
989, -174
989, -222
723, -222
723, -194
588, -194
588, -138
553, -138
553, -194
288, -194
288, -183
60, -183
60, -138
15, -138
15, -136
3, -136
3, -30
1, -30
1, -15
11, -15
11, 6
0, 6
0, 9
11, 9
11, 10
13, 10
13, 14
14, 14
14, 20
16, 20
16, 36
19, 36
19, 40
16, 40
16, 41
20, 41
20, 50
52, 50
52, 62
24, 62
24, 77
52, 77
52, 83
67, 83
67, 44
82, 44
82, 83
90, 83
90, 196
236, 196
