36, 223
36, 102
19, 102
19, 97
35, 97
35, 50
19, 50
19, -28
5, -28
5, -82
3, -82
3, -88
2, -88
2, -109
24, -109
24, -164
38, -164
38, -88
45, -88
45, -164
85, -164
85, -167
101, -167
101, -75
109, -75
109, -167
254, -167
254, -170
288, -170
288, -210
347, -210
347, -164
377, -164
377, -210
378, -210
378, -143
403, -143
403, -210
588, -210
588, -121
711, -121
711, -122
743, -122
743, -124
711, -124
711, -126
707, -126
707, -132
711, -132
711, -210
721, -210
721, -162
723, -162
723, -210
749, -210
749, -208
907, -208
907, -199
1037, -199
1037, -137
1064, -137
1064, -105
1075, -105
1075, 33
1070, 33
1070, 142
981, 142
981, 158
1070, 158
1070, 164
1069, 164
1069, 161
958, 161
958, 164
879, 164
879, 89
878, 89
878, 169
780, 169
780, 192
766, 192
766, 140
749, 140
749, 192
622, 192
622, 223
566, 223
566, 216
495, 216
495, 172
566, 172
566, 79
350, 79
350, 86
312, 86
312, 45
258, 45
258, 86
96, 86
96, 79
64, 79
64, 223
62, 223
62, 77
61, 77
61, 103
56, 103
56, 223
36, 223
