1041, 201
1035, 201
1035, 125
1017, 125
1017, 201
837, 201
837, 188
738, 188
738, 184
705, 184
705, 119
617, 119
617, 184
610, 184
610, 68
584, 68
584, 184
531, 184
531, 95
195, 95
195, 184
46, 184
46, 181
7, 181
7, 165
39, 165
39, 139
7, 139
7, 114
6, 114
6, 67
3, 67
3, 62
18, 62
18, 50
3, 50
3, -16
7, -16
7, -34
19, -34
19, -45
26, -45
26, -143
49, -143
49, -83
64, -83
64, -143
99, -143
99, -184
436, -184
436, -187
488, -187
488, -189
561, -189
561, -115
565, -115
565, -189
591, -189
591, -194
621, -194
621, -175
640, -175
640, -194
703, -194
703, -150
641, -150
641, -124
703, -124
703, -121
723, -121
723, -194
727, -194
727, -203
775, -203
775, -244
826, -244
826, -247
916, -247
916, -156
974, -156
1074, -156
1074, -119
996, -119
996, -102
1074, -102
1074, 3
1047, 3
1047, 25
1074, 25
1074, 49
1060, 49
1060, 66
1048, 66
1048, 104
1041, 104
1041, 201
