593, 193
691, 193
691, 187
1076, 187
1076, 84
1074, 84
1074, 56
1066, 56
1066, 37
1059, 37
1059, 18
1066, 18
1066, -73
1028, -73
1028, -88
1024, -88
1024, -110
1013, -110
1013, -112
1002, -112
1002, -94
979, -94
979, -112
952, -112
952, -155
947, -155
947, -175
914, -175
914, -111
914, -111
914, -175
898, -175
898, -204
819, -204
819, -145
818, -145
818, -204
808, -204
808, -217
632, -217
632, -153
627, -153
627, -217
583, -217
583, -197
414, -197
414, -191
391, -191
391, -168
428, -168
428, -167
391, -167
391, -166
318, -166
318, -96
309, -96
309, -166
230, -166
230, -114
199, -114
199, -100
230, -100
230, -99
196, -99
196, -84
185, -84
185, -99
147, -99
147, -144
202, -144
202, -147
147, -147
147, -166
86, -166
86, -102
82, -102
82, -166
61, -166
61, -152
8, -152
8, -74
3, -74
3, 48
27, 48
27, 96
3, 96
3, 140
53, 140
53, 189
3, 189
3, 199
152, 199
152, 103
395, 103
395, 199
411, 199
411, 202
491, 202
491, 72
552, 72
552, 159
493, 159
493, 200
552, 200
552, 202
593, 202
593, 193
