851, 204
845, 204
845, 135
831, 135
831, 204
823, 204
823, 185
795, 185
795, 162
766, 162
766, 69
705, 69
705, 162
629, 162
629, 185
346, 185
346, 204
319, 204
319, 194
257, 194
257, 76
181, 76
181, 194
4, 194
4, 182
54, 182
54, 139
4, 139
4, 120
5, -61
5, -63
24, -63
24, -75
5, -75
5, -99
25, -99
25, -155
207, -155
207, -227
282, -227
282, -132
319, -132
319, -76
337, -76
337, -132
347, -132
347, -227
374, -227
374, -91
379, -91
379, -100
404, -100
404, -205
379, -205
379, -227
446, -227
446, -170
503, -170
503, -227
623, -227
623, -119
639, -119
639, -69
647, -69
647, -119
650, -119
650, -114
666, -114
666, -119
694, -119
694, -124
695, -124
695, -187
694, -187
694, -227
724, -227
724, -143
744, -143
744, -227
796, -227
796, -153
797, -153
850, -153
850, -86
876, -86
876, -153
981, -153
981, -127
1045, -127
1045, -87
1050, -87
1050, -66
1051, -66
1051, -50
1058, -50
1058, -48
1014, -48
1014, -47
1058, -47
1058, -37
1044, -37
1044, -36
1058, -36
1058, -22
1071, -22
1071, -5
1077, -5
1077, 17
1073, 17
1073, 55
1068, 55
1068, 72
1067, 72
1067, 154
1037, 154
1037, 180
1025, 180
1025, 55
1024, 55
1024, 121
1012, 121
1012, 180
851, 180
851, 204
