938, 203
789, 203
789, 196
781, 196
781, 98
720, 98
720, 196
625, 196
625, 89
446, 89
446, 196
218, 196
218, 178
176, 178
176, 79
84, 79
84, 178
20, 178
20, 63
2, 63
2, -35
6, -35
6, -115
18, -115
18, -191
20, -191
20, -219
54, -219
54, -72
59, -72
59, -80
84, -80
84, -93
59, -93
59, -219
103, -219
103, -238
132, -238
132, -100
137, -100
137, -238
138, -238
138, -84
146, -84
146, -238
172, -238
172, -144
175, -144
175, -238
287, -238
287, -200
342, -200
342, -120
345, -120
345, -200
664, -200
664, -157
891, -157
891, -123
919, -123
919, -157
1076, -157
1076, -9
1074, -9
1074, 34
1073, 34
1073, 47
1058, 47
1058, 74
1053, 74
1053, 79
1027, 79
1027, 81
1053, 81
1053, 82
1052, 82
1052, 107
1015, 107
1015, 154
1011, 154
1011, 100
990, 100
990, 83
964, 83
964, 154
938, 154
938, 203
