331, 253
330, 253
330, 232
354, 232
354, 205
330, 205
330, 127
327, 127
327, 253
294, 253
294, 199
283, 199
283, 110
238, 110
238, 199
180, 199
180, 253
177, 253
177, 174
167, 174
167, 253
166, 253
166, 148
103, 148
103, 253
84, 253
84, 146
124, 146
124, 145
78, 145
78, 111
41, 111
41, 85
33, 85
33, 51
24, 51
24, 85
23, 85
23, 36
3, 2
3, -56
5, -56
5, -94
41, -94
41, -194
51, -194
51, -103
58, -103
58, -194
117, -194
117, -125
160, -125
160, -194
177, -194
177, -145
274, -145
274, -194
363, -194
363, -126
364, -126
364, -194
438, -194
438, -217
641, -217
641, -169
900, -169
900, -164
843, -164
843, -161
1021, -161
1021, -126
1022, -126
1022, -113
1061, -113
1061, -104
1077, -104
1077, -83
1032, -83
1032, -79
1077, -79
1077, 104
1066, 104
1066, 109
1017, 109
1017, 131
916, 131
916, 141
809, 141
809, 199
782, 199
782, 93
731, 93
731, 199
675, 199
675, 241
674, 241
674, 180
636, 180
636, 241
531, 241
531, 237
399, 237
399, 233
531, 233
531, 183
385, 183
385, 241
331, 241
331, 253
