295, 188
295, 85
294, 85
294, 184
266, 184
266, 130
230, 130
230, 136
256, 136
256, 142
230, 142
230, 184
96, 184
96, 166
94, 166
94, 119
7, 119
7, 105
4, 105
4, 61
2, 61
2, -56
18, -56
18, -165
83, -165
83, -176
103, -176
103, -97
110, -97
110, -176
148, -176
148, -177
147, -177
147, -272
162, -272
162, -91
169, -91
169, -272
331, -272
331, -225
480, -225
480, -123
510, -123
510, -134
580, -134
580, -189
510, -189
510, -225
582, -225
582, -199
675, -199
675, -118
679, -118
679, -199
709, -199
709, -97
733, -97
733, -199
801, -199
801, -160
812, -160
812, -199
1061, -199
1061, -182
1040, -182
1040, -180
1061, -180
1061, -90
1058, -90
1058, -87
1061, -87
1061, -36
1071, -30
1071, 36
1061, 36
1061, 38
1071, 38
1071, 41
1070, 41
1070, 167
1046, 167
1046, 163
1044, 163
1044, 140
1040, 140
1040, 163
1009, 163
1009, 138
1046, 138
1046, 88
1018, 88
1018, 69
938, 69
938, 88
762, 88
762, 119
762, 156
735, 156
735, 163
762, 163
762, 167
554, 167
554, 182
542, 182
542, 188
508, 188
508, 151
439, 151
439, 188
295, 188
