619, 223
619, 211
577, 211
577, 107
486, 107
486, 211
369, 211
369, 178
6, -31
6, -59
57, -59
57, -142
6, -142
6, -181
25, -181
25, -147
28, -147
28, -181
68, -181
68, -183
161, -183
161, -188
212, -188
212, -226
691, -226
691, -216
718, -216
718, -131
727, -131
727, -216
730, -216
730, -177
779, -177
779, -74
819, -74
819, -177
853, -177
853, -168
881, -168
881, -155
903, -155
903, -168
1068, -168
1068, 5
1074, 5
1074, 113
1063, 113
1063, 57
1023, 57
1023, 113
1001, 113
1001, 125
975, 125
975, 139
973, 139
973, 91
926, 91
926, 139
924, 139
924, 112
910, 112
910, 139
907, 139
907, 143
891, 143
891, 83
839, 83
839, 143
794, 143
794, 152
735, 152
735, 223
619, 223
