167, 219
167, 171
125, 171
125, 127
63, 127
63, 121
39, 121
39, 111
32, 111
32, 61
20, 61
20, 56
19, 56
19, 14
10, 14
10, 2
4, 2
4, -23
2, -23
2, -65
1, -65
1, -137
71, -137
71, -174
159, -174
159, -85
165, -85
165, -82
159, -82
159, -81
161, -81
161, -54
163, -54
163, -81
172, -81
172, -174
249, -174
249, -71
263, -71
263, -174
379, -174
379, -143
395, -143
395, -174
427, -174
427, -209
429, -209
429, -206
704, -206
704, -129
710, -129
710, -206
840, -206
840, -175
843, -175
843, -174
840, -174
840, -95
886, -95
886, -206
950, -206
950, -146
1057, -146
1057, -140
1057, -120
1066, -120
1066, -97
1077, -97
1077, -43
1062, -43
1062, -35
1077, -35
1077, -26
1048, -26
1048, 3
1034, 3
1034, 29
1048, 29
1048, 34
1077, 34
1077, 39
1073, 39
1073, 185
1072, 185
1072, 196
1043, 196
1043, 219
1030, 219
1030, 97
998, 97
998, 219
974, 219
974, 137
956, 137
956, 116
928, 116
928, 137
879, 137
879, 219
635, 219
635, 200
570, 200
570, 162
635, 162
635, 122
241, 122
241, 219
167, 219
