802, 200
800, 200
800, 199
816, 199
816, 186
800, 186
800, 146
710, 146
710, 200
516, 200
516, 199
390, 199
390, 190
358, 190
358, 174
389, 174
389, 152
358, 152
358, 106
303, 106
303, 190
291, 190
291, 189
296, 189
296, 179
291, 179
291, 81
230, 81
230, 190
104, 190
104, 158
96, 158
96, 93
82, 93
82, 158
74, 158
74, 151
25, 151
25, 125
13, 125
13, 46
5, 46
5, -75
34, -75
57, -75
57, -146
103, -146
103, -154
174, -154
174, -222
357, -222
357, -239
418, -239
418, -213
447, -213
447, -200
401, -200
401, -192
447, -192
447, -93
455, -93
456, -93
456, -119
493, -119
493, -164
456, -164
456, -213
911, -213
911, -135
921, -135
921, -123
941, -123
941, -120
942, -120
942, -92
943, -92
943, -120
1069, -120
1069, -108
1066, 136
1066, 46
1057, 46
1057, 136
874, 136
874, 163
802, 163
802, 200
