1001, 226
999, 226
999, 148
910, 148
910, 150
998, 150
998, 151
910, 151
910, 226
800, 226
800, 149
775, 149
775, 80
723, 80
723, 149
559, 149
559, 226
483, 226
483, 151
134, 151
134, 226
67, 226
67, 158
63, 158
63, 150
86, 150
86, 105
63, 105
63, 91
18, 91
18, -16
10, -64
10, -71
16, -71
16, -111
38, -111
38, -134
134, -134
134, -186
176, -186
176, -75
202, -75
202, -186
320, -186
320, -168
374, -168
374, -151
320, -151
320, -128
440, -128
440, -186
445, -186
622, -186
622, -80
647, -80
647, -186
651, -186
651, -88
744, -88
744, -101
711, -101
711, -156
744, -156
744, -186
915, -186
915, -262
952, -262
952, -190
1020, -190
1020, -147
1030, -147
1030, -101
1036, -101
1038, -101
1042, -101
1042, -98
1047, -98
1047, -87
1053, -87
1053, -80
1036, -80
1038, -80
968, -80
968, -75
1053, -75
1053, -61
1061, -61
1061, 13
1063, 13
1063, 22
1059, 22
1059, 78
1058, 78
1058, 159
1001, 159
1001, 226
