215, 207
215, 199
213, 199
213, 194
234, 194
234, 118
213, 118
213, 73
212, 73
212, 48
200, 48
200, 73
108, 73
108, 199
96, 199
96, 150
31, 150
31, 73
4, 35
4, 3
10, 3
10, -9
14, -9
14, -31
10, -31
10, -56
21, -56
21, -74
26, -74
26, -130
93, -130
93, -154
110, -154
110, -53
126, -53
126, -154
219, -154
219, -176
157, -176
157, -179
97, -179
97, -190
157, -190
157, -229
219, -229
219, -257
333, -257
333, -216
293, -216
293, -210
333, -210
333, -182
361, -182
377, -182
377, -191
345, -191
345, -215
377, -215
377, -257
490, -257
490, -88
516, -88
516, -257
757, -257
757, -185
780, -185
780, -145
786, -145
786, -107
787, -107
787, -145
809, -145
809, -101
826, -101
826, -145
1057, -145
1057, -140
1064, -140
1064, -75
1066, -75
1066, -73
1076, -73
1076, -38
1058, -38
1058, -11
1076, -11
1076, 4
1048, 4
1048, 5
1076, 5
1076, 188
1018, 188
1018, 184
886, 184
886, 188
863, 188
863, 190
859, 190
859, 89
848, 89
848, 190
845, 190
845, 162
824, 162
824, 190
813, 190
803, 207
803, 114
758, 114
758, 207
215, 207
