0.17075642203425723, 71.01966812965578
7.325618207053464, 97.42966327774766
32.06374721507098, 50.78200774170125
65.55811963906257, 60.889499492032094
30.19740925247987, 63.61276964293301
10.106420415452611, 67.19797696051792
54.33684682800338, 95.67663106977051
11.753939533506962, 76.5710956092215
43.973351288916476, 79.63081179245377
63.716320880228004, 87.34551939983784
92.76992072308111, 40.105521883406425
43.11816823099216, 42.97268490729851
90.0577010307801, 31.974409705081687
64.51198887556593, 45.25079211195826
56.20852015077668, 6.922936243266042
29.400633070256543, 19.130624767259754
14.191064929558772, 44.67034400945149
7.13743461980334, 34.76051163937538
71.16247733070368, 33.5790194618097
49.09950529438524, 77.57535711578099
92.7414451080665, 15.80293383843474
47.74948002582241, 70.40039743010341
37.37733523361628, 59.68312961254818
49.85578975304749, 19.69662649147835
28.602213669558097, 88.12732289215154
93.61741039882023, 77.4588975089947
33.110107699504674, 34.65092380319188
45.81473512695386, 10.152432794450272
61.428477663907486, 19.46710141696211
3.5021618794034204, 41.191269246846204
85.52782296273008, 80.29662792964528
94.72795618045858, 69.11041640561939
41.28022410669227, 45.30797654054051
53.10442789654641, 59.3407807719345
37.59978720134705, 37.018789506752334
35.762726009690006, 10.558519060245242
8.793885964043213, 5.690517539964124
6.80022926574736, 37.257896769698654
35.760636530968625, 22.132120742959827
14.515556069388902, 45.290328226873164
66.63549143326554, 20.008078567771204
43.61674757932721, 19.505616172202135
94.44794932929403, 26.95053018849405
49.414930551353876, 15.764957671777369
75.09338867110313, 50.47900197052356
99.39207521562625, 89.43353484431952
63.027352013084645, 33.56128372595136
79.25024299851594, 85.55661187323706
77.45796516952032, 21.285129439495563
57.07602114368887, 19.465402261008247
83.56447766217767, 35.550553519727714
49.25372291649194, 77.5574757072611
52.02277214684481, 33.46534828986552
35.27081142419253, 54.45702821606202
56.34462179536075, 48.69998263074532
15.085363542602847, 47.91789374798526
5.064036967369501, 68.29256525774564
19.202941578184895, 8.644648849559388
98.31509880067522, 4.887445903515896
46.378127151232384, 50.341190704891325
40.41524153050745, 49.37772728978549
98.0215736728213, 85.25656359811813
79.68229747061116, 26.500062088599364
25.603021575606398, 30.92593411108845
84.270965073944, 30.96879923072534
53.081688147477244, 54.1573781887904
34.13390895896469, 21.465022728436022
63.0958679844932, 80.48287516427145
58.01034120393416, 90.08917014743938
94.3294416167378, 87.05429672176285
69.77004378442196, 81.21315023652798
45.69822355386237, 44.97676380657748
36.63720847164914, 56.28980902994552
25.41409313262757, 74.82059171537647
7.215136797260291, 5.458613697765635
88.92098002990319, 45.750855805815135
62.11066423337822, 1.9342782730291441
45.7559781624723, 46.42447424907373
60.358700112269005, 54.13090806253942
1.338346632926446, 18.617382591019304
85.7191725947538, 93.90693934594344
49.278132709926716, 87.84349424534845
39.38655325984399, 91.11686605932161
61.54462055880864, 78.05303242109784
90.43295618587376, 57.215724235673825
65.789823338272, 50.3146380142407
5.8437878639462255, 7.03492284246352
85.61319814861051, 7.188813156904017
10.969517658352101, 86.69687591598283
22.519440809815894, 32.1395063906226
42.40388637499032, 2.11512403467371
64.36499587878987, 25.51606887602236
