1041, 41412
1041, 40554
1029, 40554
1029, 38519
1041, 38519
1041, 36487
1031, 43485
1031, 43221
1046, 44399
1046, 43546
1057, 44659
1057, 44564
1066, 40458
1066, 39928
1064, 39928
1064, 38300
1060, 38300
1060, 37757
1059, 37757
1059, 37297
1057, 37297
1057, 37757
1059, 38300
1060, 39928
1064, 40458
1066, 43261
1049, 41737
1049, 41567
1031, 43030
1031, 41755
1078, 45874
1078, 44748
1076, 44748
1076, 43526
1073, 43526
1073, 43261
1023, 34688
1023, 31344
1072, 31344
1072, 33490
1025, 33490
1025, 34140
1072, 34140
1072, 34688
1072, 35945
1006, 35945
1006, 36046
1072, 36046
1072, 43261
1072, 43030
1072, 41755
1072, 41737
1072, 41567
1072, 40458
1072, 43526
1072, 44659
1072, 44564
1072, 44399
1072, 43546
1072, 43485
1072, 43221
1072, 41412
1072, 36487
1072, 44748
1073, 44748
1076, 45874
1041, 41412
