1073, 43687
1073, 43679
1052, 43679
1052, 43668
1069, 43668
1069, 43617
1052, 43617
1052, 43603
1038, 43603
1038, 43507
1052, 43507
1052, 43442
1073, 43442
1073, 43271
1072, 43271
1072, 41891
1069, 41891
1069, 42108
1011, 42108
1011, 42118
1029, 42118
1029, 42124
1011, 42124
1011, 42265
1069, 42265
1069, 42288
1033, 42288
1033, 42319
1005, 42319
1005, 42329
1033, 42329
1033, 42574
1069, 42574
1069, 42659
1036, 42659
1036, 42673
1069, 42673
1069, 42788
1064, 42788
1064, 42902
1069, 42902
1069, 42948
1064, 42948
1064, 42970
1050, 42970
1050, 42981
1064, 42981
1064, 43092
1003, 43092
1003, 43191
1064, 43191
1064, 43243
1069, 43243
1069, 43271
1072, 43687
1073, 43687
