1048, 45844
1048, 45641
1038, 45471
1038, 45883
1015, 44998
1015, 45017
1079, 46026
1079, 44471
1075, 44471
1075, 44147
1074, 44147
1029, 44314
1029, 44136
1017, 44136
1017, 43772
1029, 43772
1029, 43603
1025, 43603
1025, 43160
1021, 43160
1021, 42493
1025, 42493
1025, 38856
1029, 38856
1029, 38819
1067, 38819
1067, 38621
1029, 38621
1029, 37619
1006, 37619
1006, 37543
995, 37543
995, 37413
1006, 37413
1006, 35870
1029, 35870
1029, 35867
997, 35867
997, 35863
1029, 35863
1029, 34208
1028, 34205
1028, 34196
1074, 34196
1074, 34208
1074, 34205
1074, 34787
1043, 34787
1043, 34792
1074, 34792
1074, 36019
1011, 36019
1011, 36113
1074, 36113
1074, 36712
1038, 36712
1038, 37707
1074, 37707
1074, 38295
1030, 38295
1030, 38398
1074, 38398
1074, 38906
1048, 38906
1048, 39211
1074, 39211
1074, 39620
1063, 39620
1063, 39664
1074, 39664
1074, 40756
1029, 40756
1029, 41005
1074, 41005
1074, 42183
1037, 42183
1037, 42487
1074, 42487
1074, 43978
1040, 43978
1040, 44298
1074, 44298
1074, 44471
1074, 44314
1074, 44492
1003, 44492
1003, 44574
1074, 44574
1074, 44998
1074, 45017
1074, 45471
1074, 45883
1074, 45844
1074, 45641
1074, 46026
1075, 46026
1048, 45844
