1014, 41735
1014, 41962
1015, 40323
1015, 40412
1013, 38874
1013, 39501
1036, 38870
1036, 38871
1029, 38554
1029, 38786
1055, 36483
1055, 36686
1034, 36686
1034, 36714
1038, 36714
1038, 36727
1034, 36727
1034, 36864
1055, 36864
1055, 37322
1070, 42137
1070, 42025
1069, 42025
1069, 38239
1060, 38239
1060, 37322
1008, 41303
1008, 39047
1005, 39047
1005, 36189
1008, 36189
1008, 35878
986, 35878
986, 32867
1008, 32867
1008, 32860
964, 32860
964, 32655
1008, 32655
1008, 31877
1058, 31877
1058, 37322
1058, 36483
1058, 38239
1058, 38554
1058, 38786
1058, 38870
1058, 38871
1058, 38874
1058, 39501
1058, 40323
1058, 40412
1058, 41735
1058, 41962
1058, 41303
1058, 42025
1060, 42025
1069, 42137
1014, 41735
