1078, 45762
1078, 45610
1066, 45610
1066, 45563
1064, 45563
1064, 45286
1066, 45286
1066, 45280
1039, 45280
1039, 45248
1048, 45248
1048, 39035
1032, 39035
1032, 32671
1048, 32671
1048, 32550
1050, 32550
1050, 33815
1037, 33815
1037, 34363
1050, 34363
1050, 35835
1062, 35835
1062, 36000
1050, 36000
1050, 38108
1053, 38108
1053, 38280
1050, 38280
1050, 41404
1067, 41404
1067, 42807
1050, 42807
1050, 45248
1078, 45248
1078, 45131
1077, 45131
1077, 44865
1076, 44865
1076, 44926
1063, 44926
1063, 44976
1076, 44976
1076, 45131
1077, 45762
1078, 45762
