1078, 45856
1078, 45847
1033, 45847
1033, 45804
1078, 45804
1078, 43932
1074, 43932
1074, 42582
1071, 42582
1071, 42015
1024, 42015
1024, 41042
1071, 41042
1071, 40855
1023, 40855
1023, 40365
1071, 40365
1071, 40256
1016, 40256
1016, 40245
990, 40245
990, 40060
1016, 40060
1016, 39967
1042, 39967
1042, 39696
1016, 39696
1016, 39000
1071, 39000
1071, 38912
994, 38912
994, 38769
1071, 38769
1071, 37469
1058, 37469
1058, 37454
982, 37454
982, 36770
1058, 36770
1058, 36714
1056, 36714
1056, 36042
1053, 35626
1053, 35415
1052, 35415
1052, 34504
1050, 34504
1050, 34501
985, 34501
985, 34477
1014, 34477
1014, 34448
1050, 34448
1050, 34443
1013, 34443
1013, 34427
1050, 34427
1050, 34170
1049, 34170
1049, 34146
1048, 34146
1048, 34170
1049, 34504
1050, 35415
1052, 35626
1053, 36042
1054, 36714
1054, 28735
1008, 28735
1008, 33713
1054, 33713
1054, 36042
1054, 35626
1054, 36330
1014, 36330
1014, 36419
1054, 36419
1056, 37469
1058, 42582
1071, 43932
1074, 45856
1078, 45856
