1078, 45865
1078, 45622
1062, 45622
1062, 45614
1054, 45614
1054, 45593
1062, 45593
1062, 45587
1050, 45587
1050, 45574
1062, 45574
1062, 45572
1037, 45572
1037, 45569
1062, 45569
1062, 45543
1037, 45543
1037, 45299
1062, 45299
1062, 45279
1029, 45279
1029, 44774
1062, 44774
1062, 44536
1078, 44536
1078, 44530
1070, 44530
1070, 44529
1053, 44529
1053, 44437
1070, 44437
1070, 44364
1040, 44364
1040, 44303
1042, 44303
1042, 44214
1040, 44214
1040, 44177
1070, 44177
1070, 44090
1078, 44090
1078, 43935
1064, 43935
1064, 43720
1078, 43720
1078, 43718
1073, 43718
1073, 43252
1072, 43252
1072, 43388
1033, 43388
1033, 43403
1072, 43403
1072, 43718
1073, 45865
1078, 45865
