1078, 45904
1078, 45896
1069, 45896
1069, 45850
1078, 45850
1078, 45841
1046, 45841
1046, 45819
1048, 45819
1048, 45750
1046, 45750
1046, 45732
1051, 45732
1051, 45708
1046, 45708
1046, 45627
1078, 45627
1078, 45525
1054, 45525
1054, 45126
1039, 45126
1039, 45060
1055, 45060
1055, 44924
1039, 44924
1039, 44501
1054, 44501
1054, 44361
1078, 44361
1078, 44323
1057, 44323
1057, 44205
1078, 44205
1078, 44192
1040, 44192
1040, 44190
1034, 44190
1034, 44180
1040, 44180
1040, 44163
1078, 44163
1078, 44112
1074, 44112
1074, 43601
1073, 43601
1073, 43918
1058, 43918
1058, 43922
1064, 43922
1064, 43923
1058, 43923
1058, 44093
1073, 44093
1073, 44112
1074, 45904
1078, 45904
