1075, 44271
1075, 44089
1074, 44089
1074, 43486
1073, 43486
1073, 42637
1071, 42637
1071, 42031
1069, 42031
1069, 41531
1068, 41531
1068, 42031
1069, 42637
1071, 43486
1073, 44089
1074, 44271
1075, 44957
1041, 38003
1041, 37059
1068, 44329
1068, 43339
1039, 43339
1039, 38339
1068, 38339
1068, 38171
1052, 44847
1052, 44705
1078, 46015
1078, 44957
1020, 37056
1020, 37050
1076, 37050
1076, 44957
1076, 44847
1076, 44705
1076, 44271
1076, 44329
1076, 38171
1076, 38003
1076, 37059
1076, 37056
1076, 46015
1075, 44271
