1077, 45096
1077, 45024
1076, 45024
1076, 45096
1077, 45672
1051, 45907
1051, 45764
1020, 45933
1020, 45919
1046, 45151
1046, 45049
1017, 45049
1017, 45033
1002, 45033
1002, 44809
1017, 44809
1017, 44620
1046, 44620
1046, 44607
1012, 44607
1012, 44567
1001, 44567
1001, 44480
1012, 44480
1012, 42670
1046, 42670
1046, 42660
1001, 42660
1001, 42621
1008, 42621
1008, 42570
1001, 42570
1001, 42430
1046, 42430
1046, 41991
1039, 41991
1039, 41814
1006, 41814
1006, 41531
1039, 41531
1039, 40859
1046, 40859
1046, 40835
1038, 40835
1038, 40381
1046, 40381
1046, 40050
1078, 40050
1078, 40436
1060, 40436
1060, 41050
1078, 41050
1078, 41126
1064, 41126
1064, 41142
1054, 41142
1054, 41156
1064, 41156
1064, 41174
1078, 41174
1078, 43219
1058, 43219
1058, 43753
1066, 43753
1066, 43867
1058, 43867
1058, 43879
1064, 43879
1064, 44326
1058, 44326
1058, 44505
1078, 44505
1078, 45933
1078, 45919
1059, 45283
1059, 45259
1043, 45702
1043, 45624
1035, 45624
1035, 45456
1043, 45456
1043, 45297
1076, 45907
1076, 45846
1078, 45846
1078, 45702
1078, 45297
1078, 45283
1078, 45259
1078, 45096
1078, 45907
1078, 45764
1078, 45151
1078, 45940
1077, 45096
