1079, 46455
1079, 46443
1006, 46443
1006, 45798
1079, 45798
1079, 45724
1003, 45724
1003, 44825
1079, 44825
1079, 44649
1076, 44649
1076, 44605
1006, 44605
1006, 44501
1076, 44501
1076, 44487
1057, 44487
1057, 44461
1079, 44461
1079, 44418
1057, 44418
1057, 43869
1009, 43869
1009, 42646
1057, 42646
1057, 42411
1076, 42411
1076, 42347
1054, 42347
1054, 42160
1076, 42160
1076, 42154
1070, 42154
1070, 42000
1056, 42000
1056, 41983
1032, 41983
1032, 41907
1056, 41907
1056, 41902
1016, 41902
1016, 41835
1056, 41835
1056, 40530
1070, 40530
1070, 40358
1065, 40358
1065, 39204
1062, 39204
1062, 39341
1028, 39341
1028, 39413
1062, 39413
1062, 39937
1040, 39937
1040, 39942
1062, 39942
1062, 40358
1065, 42154
1070, 44649
1076, 46192
1079, 46455
