1075, 44594
1075, 43744
1073, 43744
1073, 42862
1018, 42862
1018, 41967
1073, 41967
1073, 41593
1068, 41593
1068, 40594
1066, 40594
1066, 40581
1053, 40581
1053, 40392
1066, 40392
1066, 40361
1065, 40361
1065, 39782
1037, 39782
1037, 38793
1065, 38793
1065, 38700
1061, 38700
1061, 32037
1059, 32037
1059, 33116
1023, 33116
1023, 33223
1059, 33223
1059, 37080
1057, 37080
1057, 37409
1034, 37409
1034, 37417
1057, 37417
1057, 38700
1061, 40361
1065, 40594
1066, 41593
1066, 41339
1038, 41339
1038, 41323
1026, 41323
1026, 41161
1038, 41161
1038, 40597
1066, 40597
1068, 43744
1073, 44594
1075, 44594
